342,27.055013,-82.3973
344,29.031155,-82.7201
346,28.025395,-82.77534
347,28.744182,-81.81859
349,27.136003,-80.21686
350,34.120006,-87.05075
351,33.195743,-87.16252
352,33.356981,-86.81577
354,33.197284,-87.25156
355,33.925454,-87.78949
356,34.950648,-88.02603
357,34.664895,-86.23363
358,34.654126,-86.73987
359,34.066644,-86.30438
360,32.505741,-86.15644
361,32.373714,-86.16443
362,33.366136,-85.36501
363,31.243717,-85.27681
364,31.03183,-86.70207
365,30.828988,-88.35079
366,30.646415,-88.23657
367,32.838805,-86.99911
368,32.733511,-85.55322
369,32.487726,-88.2679
370,35.882639,-87.31395
371,36.503792,-87.54263
372,36.190205,-86.80078
373,35.192829,-86.14045
374,35.028574,-85.15939
376,36.376371,-82.278
377,36.20423,-83.75046
378,36.563797,-84.41935
379,36.113552,-83.93785
380,36.224429,-89.48641
381,35.114416,-89.89189
382,36.426933,-89.0727
383,35.468337,-89.04069
384,35.045279,-86.69047
385,36.29017,-85.08484
386,34.549354,-89.61445
387,33.555234,-90.51367
388,34.57971,-88.60817
389,33.481491,-89.73155
390,32.56195,-89.70928
391,32.855811,-90.4497
392,32.300996,-90.18859
393,31.688901,-88.65623
394,31.218509,-89.90761
395,30.36298,-88.52901
396,31.120979,-91.35511
397,33.779165,-89.03949
400,37.840066,-85.12572
401,37.647315,-86.40623
402,38.190568,-85.55348
403,37.98223,-84.17023
404,37.351221,-84.62099
405,37.985128,-84.48874
406,38.201649,-84.86935
407,36.888978,-84.05237
408,36.982545,-83.48003
409,37.005242,-83.80508
410,38.60395,-85.03388
411,38.546281,-83.55909
412,37.86388,-82.80914
413,37.643659,-83.67763
414,37.932283,-83.23821
415,37.322411,-82.61598
416,37.331465,-82.71906
417,37.279297,-83.3187
418,37.357624,-82.79564
420,36.627427,-88.74845
421,37.046968,-86.17181
422,37.311676,-86.52913
423,37.666515,-86.86454
424,37.168568,-87.37879
425,37.250746,-84.61781
426,36.772507,-84.47785
427,37.55125,-86.03115
430,40.097796,-83.02076
431,39.590417,-83.11298
432,40.146873,-82.98178
433,40.327984,-83.66884
434,41.455129,-83.36565
435,41.517402,-83.81063
436,41.657099,-83.54525
437,39.742066,-81.09908
438,40.268019,-81.74213
439,40.405788,-81.10432
440,41.539985,-80.96688
441,41.321827,-81.67659
442,41.242864,-81.07101
443,41.144661,-81.61948
444,41.369527,-80.96327
445,41.099008,-80.74545
446,40.283493,-81.28215
447,40.769763,-81.2707
448,41.073672,-82.72435
449,40.733243,-82.51975
450,39.588878,-84.55562
451,39.463476,-83.84446
452,39.066112,-84.32227
453,40.20451,-84.78292
454,39.644609,-84.16931
455,39.910109,-83.83243
456,39.282728,-82.39623
457,39.551002,-81.256
458,40.799531,-84.77422
460,39.960858,-86.28252
461,39.894667,-85.62657
462,39.934949,-86.16262
463,41.679185,-87.50015
464,41.487369,-87.34024
465,41.526405,-86.17013
466,41.73104,-86.24391
467,40.916397,-85.28232
468,41.200465,-85.10219
469,40.569059,-86.34952
470,39.288178,-84.87774
471,38.603451,-85.76711
472,39.171916,-85.58067
473,40.186603,-85.5056
474,39.123925,-86.9845
475,38.384501,-87.20987
476,38.278452,-87.37714
477,38.096771,-87.52112
478,39.508235,-87.46511
479,40.667985,-86.7225
480,42.599133,-83.15235
481,42.247039,-83.58215
482,42.20649,-83.35297
483,42.532251,-83.53378
484,42.939379,-84.03166
485,43.005477,-83.76098
486,43.400958,-84.41672
487,44.246004,-83.81849
488,42.705285,-85.12449
489,42.731885,-84.55492
490,41.792628,-85.67233
491,41.787096,-85.83605
492,41.770793,-84.09996
493,43.57219,-85.76662
494,42.829252,-85.99621
495,42.868228,-85.66391
496,44.774285,-85.41696
497,45.268255,-84.60141
498,45.685664,-87.37748
499,46.754237,-89.57925
500,41.93746,-92.865
501,41.039527,-93.95498
502,42.158866,-93.29673
503,41.60787,-93.78093
504,43.236648,-93.92137
505,42.579038,-93.80387
506,42.459398,-91.71229
507,42.477887,-92.28275
508,40.960481,-94.99017
510,42.137272,-96.16648
511,42.406357,-96.37617
512,43.075142,-96.19039
513,42.951621,-95.01145
514,42.072073,-95.10711
515,41.743335,-95.71117
516,40.836473,-95.76463
520,42.286954,-90.71627
521,42.983744,-91.81803
522,41.913959,-92.17163
523,42.054649,-91.00591
524,42.049941,-91.72511
525,41.286619,-92.61893
526,40.980185,-91.29172
527,41.604559,-91.00644
528,41.565433,-90.53924
530,43.231506,-88.70634
531,42.512403,-88.48262
532,42.971156,-87.87452
534,42.730807,-87.85827
535,43.21352,-89.34203
537,43.029497,-89.50531
538,43.063729,-90.82292
539,43.49534,-89.30897
540,45.068411,-92.74248
541,44.325856,-88.16205
542,44.19011,-87.79109
543,44.564261,-88.10326
544,44.797279,-89.18442
545,45.924341,-89.68496
546,43.833159,-90.49044
547,44.377781,-91.30948
548,45.843581,-90.94323
549,44.110806,-88.73155
550,45.329115,-93.06834
551,44.884265,-93.16415
553,45.455085,-93.57873
554,44.971965,-93.23588
556,47.077723,-91.66464
557,46.723028,-92.96594
558,46.809438,-92.07319
559,44.297157,-92.68312
560,43.764936,-94.18016
561,43.623255,-95.59604
562,44.6367,-95.55359
563,45.550378,-94.22429
564,47.099774,-94.53347
565,46.565562,-96.66702
566,47.756467,-93.93298
567,48.890886,-95.33831
570,42.888538,-97.40958
571,43.544375,-96.65801
572,45.391241,-96.82332
573,44.492158,-97.98222
574,45.663385,-98.62274
575,43.557963,-100.38483
576,45.198748,-100.85342
577,44.492688,-103.86974
580,46.282064,-97.13477
581,46.812118,-96.839
582,48.915739,-97.92312
583,48.3223,-99.59878
584,46.770483,-98.56496
585,46.014164,-99.83606
586,46.975615,-102.46219
587,48.64055,-103.15693
588,48.567291,-103.71711
590,45.076746,-107.44633
591,45.777818,-108.66944
592,48.897816,-105.16316
593,46.127895,-104.45228
594,47.577613,-111.60477
595,48.607955,-109.01285
596,47.035168,-112.09073
597,45.757767,-112.99552
598,46.39449,-114.18711
599,48.409454,-114.43069
600,42.451371,-87.84862
601,42.067809,-88.10828
602,42.048879,-87.7175
603,41.893031,-87.81718
604,41.684752,-88.14203
605,41.728738,-88.12824
606,41.882082,-87.64461
607,42.032379,-87.81563
608,41.649717,-87.63292
609,40.710295,-87.73137
610,41.905844,-89.54255
611,42.352539,-89.04186
612,41.978758,-90.09248
613,41.369056,-89.60321
614,41.068691,-89.76033
615,40.796752,-90.02866
616,40.764368,-89.6448
617,40.242378,-89.1087
618,40.10311,-88.49744
619,39.434148,-88.60033
620,38.932347,-89.84608
622,38.325969,-90.14606
623,40.233504,-91.19727
624,39.122158,-88.01982
625,39.940934,-89.06707
626,39.627307,-90.22101
627,39.757896,-89.66363
628,38.661358,-88.64744
629,37.8974,-89.05385
630,38.387446,-91.39332
631,38.692861,-90.21905
633,38.797388,-91.03468
634,40.354422,-91.91063
635,40.411635,-92.69113
636,37.326021,-90.68542
637,37.115431,-90.10392
638,36.911648,-89.22208
639,36.944333,-90.48271
640,39.445387,-94.89833
641,38.953942,-94.5237
644,40.402118,-94.44024
645,39.748827,-94.80299
646,39.868966,-94.14693
647,37.903772,-94.21822
648,36.760347,-94.05456
650,38.417602,-92.02791
651,38.568287,-92.25329
652,38.884926,-92.52188
653,38.525725,-93.51705
654,38.10273,-92.30496
655,37.97957,-92.59117
656,36.602467,-91.64615
657,36.996755,-91.95796
658,37.120301,-93.31461
660,39.328743,-95.24608
661,39.105854,-94.61329
662,38.972197,-94.86987
664,38.602873,-95.67363
665,39.472188,-96.76806
666,38.946977,-95.6938
667,37.873778,-95.7313
668,38.79144,-96.73809
669,39.936773,-98.04227
670,37.686034,-96.7069
671,37.422585,-98.30304
672,37.692778,-97.4959
673,37.035742,-95.82167
674,38.807138,-96.9568
675,38.669493,-100.19251
676,39.450984,-99.09119
677,38.942421,-101.20603
678,37.805301,-99.88021
679,37.163412,-101.61909
680,41.249536,-96.40258
681,41.296198,-96.11027
683,40.081107,-96.4838
684,40.865237,-97.58884
685,40.796876,-96.8585
686,41.08293,-97.22235
687,42.749481,-97.14372
688,40.807789,-98.5978
689,40.338567,-99.18638
690,40.106363,-100.11077
691,40.770008,-100.73442
692,42.63002,-100.26756
693,42.755969,-103.2562
700,29.91534,-90.17737
701,29.95006,-90.07532
703,29.352141,-90.82604
704,30.400949,-90.08105
705,30.103107,-91.99993
706,30.251665,-93.27047
707,30.655578,-91.14015
708,30.388292,-91.08631
710,32.849008,-93.97599
711,32.42067,-93.8877
712,32.156791,-91.72874
713,31.938233,-91.70832
714,31.597407,-93.66397
716,33.749668,-91.4657
717,33.34937,-93.31176
718,33.865609,-94.38408
719,34.302177,-94.35083
720,34.908539,-92.11722
721,34.600398,-92.19513
722,34.771024,-92.37117
723,35.229779,-90.83237
724,36.279796,-91.37245
725,36.226478,-91.82045
726,36.242942,-92.69011
727,35.934679,-93.64583
728,35.306084,-93.57336
729,35.797792,-94.11367
730,35.506204,-97.74814
731,35.416826,-97.62787
734,34.462809,-97.65419
735,34.16127,-97.99784
736,35.04655,-99.58042
737,36.273144,-97.90335
738,36.56306,-98.86623
739,36.95279,-101.06337
740,36.10865,-96.70231
741,36.102112,-95.85244
743,36.777702,-94.68768
744,35.259201,-95.24701
745,34.886021,-95.29859
746,36.665613,-97.32967
747,34.148691,-94.95546
748,35.166644,-96.5066
749,34.943609,-94.81453
750,33.011975,-96.53607
751,32.960512,-96.31278
752,32.998786,-96.84436
754,32.906074,-95.55779
755,33.328878,-94.53657
756,32.533965,-94.86062
757,32.476905,-95.13088
758,30.94481,-95.33298
759,31.154673,-94.363
760,32.220267,-97.39036
761,32.855666,-97.21818
762,33.705904,-96.91786
763,33.554607,-98.42076
764,33.029698,-99.03622
765,31.212196,-97.26563
766,31.787449,-96.44885
767,31.547466,-97.11997
768,31.685153,-98.77741
769,31.663529,-100.71789
770,29.668489,-95.5869
773,29.951621,-95.26785
774,29.760833,-95.81104
775,29.539581,-95.13467
776,29.820542,-94.39965
777,30.090135,-94.2467
778,30.896204,-96.40959
779,29.254632,-97.13046
780,26.9052,-99.21863
781,28.988817,-97.51773
782,29.641132,-98.30856
783,28.206223,-97.30778
784,27.633433,-97.26792
785,26.558995,-97.42738
786,30.518975,-97.71439
787,30.406169,-97.75743
788,29.143045,-99.19045
789,29.930184,-97.0269
790,35.151101,-102.18977
791,35.244819,-101.95391
792,34.408268,-100.87132
793,33.330983,-101.91065
794,33.513337,-101.93239
795,31.965685,-99.93471
796,32.417269,-99.82203
797,31.753101,-103.15737
798,31.099326,-104.69511
799,31.852355,-106.09325
800,39.774341,-105.10036
801,39.523171,-104.70607
802,39.749436,-104.98948
803,40.039784,-105.27938
804,39.722417,-106.13744
805,40.47997,-104.90227
806,40.196296,-104.07361
807,40.169249,-102.69005
808,39.085706,-105.23659
809,38.811434,-104.50403
810,38.17924,-102.75161
811,38.327695,-106.14476
812,38.186991,-105.07615
813,37.508184,-108.78311
814,37.932874,-107.88874
815,38.833235,-108.58155
816,39.634566,-106.37077
820,41.024827,-105.46188
821,44.890668,-110.89421
822,41.907756,-104.3721
823,41.765078,-108.16076
824,43.694009,-108.31942
825,43.312211,-108.56038
826,43.232318,-108.15555
827,43.715486,-105.35878
828,44.725332,-106.66324
829,41.761851,-108.97139
830,43.520413,-110.86418
831,43.129462,-110.93247
832,42.021829,-111.42742
833,42.76079,-114.71025
834,45.234391,-114.31565
835,46.216165,-116.62363
836,43.590212,-116.53781
837,43.606453,-116.28116
838,47.446701,-116.90486
840,40.726899,-111.53674
841,40.770248,-111.90077
843,41.780998,-111.80904
844,41.314075,-111.96366
845,39.543105,-110.72865
846,39.458682,-111.67126
847,37.075039,-113.55568
850,33.921493,-112.09992
852,33.319722,-111.76078
853,33.961122,-112.76952
855,34.093715,-110.96487
856,32.417221,-111.17135
857,32.292078,-110.84384
859,34.778649,-109.96697
860,36.630103,-110.65072
863,34.782453,-111.76764
864,35.950442,-114.07783
865,36.272262,-109.17516
870,35.648976,-106.33885
871,35.290647,-106.71469
873,35.680001,-108.79265
874,36.475414,-108.81089
875,35.276415,-105.33759
877,35.880398,-104.98925
878,34.046275,-106.60285
879,33.252863,-107.69183
880,32.123655,-106.63846
881,34.321787,-104.7305
882,32.188634,-104.36153
883,32.783249,-105.47306
884,36.710694,-103.14925
890,35.979863,-115.09895
891,36.370315,-115.23128
893,39.4163,-114.77624
